TimeIndex,Mean,SEM,SmoothedMean,SmoothedSEM
7373,25287.8596031373,5041.15350163886,21501.7103579755,5020.75217401393
7374,25237.5730331221,4976.52776225383,21504.2856777924,5025.49233615622
7375,25292.4137489948,4946.46126511819,21510.4426450566,5031.28698640151
7376,25190.6354489394,4977.77929882369,21516.3521291739,5037.41656307919
7377,25145.405789124,5033.84370525414,21522.9468461773,5043.08468000782
7378,24885.0440986477,4976.37187861361,21529.0039478254,5049.10559963054
7379,23887.4345637217,3724.87444373773,21536.3063590472,5054.33065954535
7380,23934.6068442083,3687.03744490445,21543.59873857,5059.90722010549
7381,23560.5557728819,3874.70288128019,21552.3222250603,5065.85514060507
7382,22540.9986815644,3795.89157350136,21559.6874176532,5070.4065763155
7383,22446.8170194456,3809.1982888484,21566.5099462736,5074.72845808096
7384,22893.9020968303,3567.3340289736,21577.5800183,5079.54006154138
7385,22796.3882246364,3531.15283169199,21584.3400130045,5082.10409744337
7386,22740.5995488764,3528.77838312769,21591.1823034605,5083.67744457401
7387,22880.4587485119,3600.13010785455,21593.0238669859,5085.67489512432
7388,22897.7029987012,3636.52577761193,21596.3881339582,5087.56955919481
7389,22715.9198418022,3535.44209838659,21598.591563614,5091.41581142674
7390,22660.9190200055,3452.32721763486,21602.0856404802,5095.58321641217
7391,24075.8394390841,3928.64169843822,21606.0055797067,5099.69383958035
7392,24251.102706897,4073.95971253268,21610.5903635809,5104.36864194411
7393,24273.6935407877,3983.68318909962,21616.3336260566,5109.66286114453
7394,24497.8050447766,4058.26071811383,21622.7666669594,5114.84340029031
7395,24513.3193335347,4193.03320828877,21631.3289966541,5122.57959528963
7396,24563.1829656989,4204.56280039813,21638.8429458803,5131.49734727557
7397,24615.3104022989,4149.78587566963,21643.464573853,5138.42896066419
7398,24657.7687566,4103.50138495633,21642.5829365199,5145.81294479451
7399,24349.9525357987,4040.75856480898,21639.650349859,5152.73982104518
7400,23469.117534899,3265.59318802004,21636.0833454583,5159.98271806029
7401,22649.5616599541,3268.73866313471,21631.3480573137,5167.23148187512
7402,22496.9927240661,3080.98754402305,21626.3633808333,5174.2596169354
7403,22647.5418709174,3233.51854047744,21623.6585621427,5179.79791161705
7404,22877.4368309322,3188.14482027745,21621.3406474936,5185.40325282075
7405,23013.5617104166,3187.7739064739,21618.2606773058,5191.12183311289
7406,22912.860053999,3164.83736157324,21615.809216768,5196.7565696904
7407,22956.9472026279,3177.79450641104,21612.3334273822,5202.18958133015
7408,22983.8359648108,3144.45880648089,21608.8672055193,5207.18959302741
7409,22943.8579553865,3215.19053113939,21604.4537446039,5213.05395155299
7410,22837.2710040724,3299.30972357712,21599.842393854,5218.85988012349
7411,22803.6924475554,3410.85285695751,21594.5640954575,5224.84749290322
7412,22703.4411655417,3432.61776135796,21590.0876703299,5229.96615704751
7413,22636.138489249,3424.53563972348,21588.4867847873,5233.55316541204
7414,22380.2470389114,3474.1241550857,21586.8534140039,5237.28173634567
7415,22346.8848914126,3441.99594284868,21588.1731034802,5240.33865192536
7416,22172.6776182018,3386.33695046487,21591.3168588231,5244.05023274309
7417,22156.0837634445,3406.19782858445,21593.8783705967,5247.26969008139
7418,22086.0627909874,3421.4387040598,21598.3615477974,5249.3426748115
7419,21968.1808194944,3367.69626709852,21604.5488907493,5250.96193563743
7420,21874.8821083136,3309.99840026231,21610.62001494,5252.64643761107
7421,21850.1318113349,3274.53068600704,21617.8334138853,5254.00617043268
7422,21819.2565296358,3258.56462050179,21626.1825120192,5254.78062189834
7423,21627.6115532067,3123.48635490749,21634.8569620642,5255.70530996655
7424,22580.2909690971,2784.64727150906,21643.8998403299,5256.6339534646
7425,22620.8780476819,4755.7009593376,21652.9150942607,5257.65451448762
7426,20746.0338955794,6522.57075286854,21661.5683443741,5258.51702746498
7427,20285.1651156008,6910.3984383392,21669.9599217957,5259.35273069176
7428,19943.9072813091,7406.17064832742,21678.4824243689,5259.72557642841
7429,20728.3715547733,6774.48859981056,21687.0741632299,5260.63760374404
7430,22122.9373546696,5576.28081951678,21700.2924377942,5262.55136314233
7431,22941.5377559458,5826.15135515255,21713.3939642162,5264.38163435151
7432,20480.0949620045,8427.53265070487,21726.4007659672,5266.70584548535
7433,20860.7690528782,8238.69138956437,21739.1779719962,5269.17452101299
7434,21665.5559568919,7288.33067948563,21751.9137465485,5271.56587003334
7435,22341.0178829581,7368.52989257773,21764.3320261563,5274.40123583907
7436,20422.9274548007,7666.78197577219,21775.8053446587,5276.80410105779
7437,20748.939223625,7790.567892224,21787.5452650665,5279.13891148833
7438,21034.8435346728,7725.99475263109,21799.3285132118,5281.14606117602
7439,21622.2577182449,7339.19007882322,21794.9592459596,5281.51199384888
7440,21239.5545265478,7242.7778305864,21800.0147329314,5286.99330580678
7441,21313.9101252743,7090.45236094996,21805.252631534,5292.48390982456
7442,20045.9679493188,6782.33751954179,21808.662139592,5300.18965947311
7443,20149.1725831051,6665.58761737911,21811.4924146895,5308.04216108669
7444,20347.4017545695,6786.62281360921,21814.4999847005,5315.94031405315
7445,19401.2150397998,6685.47130223418,21817.6953785445,5323.92935950594
7446,19484.4617965767,6542.43836069068,21820.5387502652,5331.84438508964
7447,19706.909124852,6681.24174636426,21823.2536439524,5339.56843507085
7448,19712.0546082062,6679.20378775763,21826.6277349603,5347.51492074169
7449,19282.5105404818,6810.36053974876,21830.2921979998,5355.01619937464
7450,19301.5189235908,6724.96290807448,21835.2391506933,5362.58552832586
7451,19255.7995995007,6630.9132364527,21839.9220172102,5370.2792802391
7452,19230.5137532109,6645.41394194154,21845.0815550539,5377.97517374934
7453,19153.9026860237,6624.44492245556,21850.2409710731,5385.74992587205
7454,18985.5631026107,6499.6453341014,21855.5313204885,5393.73223830617
7455,18961.8318675138,6377.13955516106,21860.8414978188,5401.43928473315
7456,19004.7316912575,6240.19627971281,21858.9071535178,5400.67217657992
7457,19367.6186310208,6236.83457481054,21856.9086730037,5399.47024533963
7458,19261.4873451661,6235.95924195217,21854.8682283984,5397.82298845789
7459,19809.7570302473,6372.6605539116,21852.0600407484,5395.93310418133
7460,19845.9736658678,6208.30215998944,21850.0884150905,5393.77816168948
7461,19852.7489051445,6264.12227632134,21846.9317371193,5391.85989337612
7462,19990.3339095168,6277.12007963829,21842.5588075183,5391.23323161451
7463,20196.0764866674,6278.96000628185,21838.1633111457,5390.48418818054
7464,20628.1998256211,6059.09326359554,21840.9307160393,5382.09904833254
7465,20568.6326356267,5980.45685853969,21844.3918922613,5374.1670337232
7466,20756.1099453868,5888.00575747772,21847.2518646019,5365.66972352603
7467,20655.0040260663,5733.78841406959,21848.41921324,5355.16492883644
7468,20686.2736964528,5732.22309091306,21844.3940741164,5352.09907281187
7469,20910.0598473843,5606.91309548972,21840.4739301543,5349.31768092364
7470,20907.6452259119,5573.27630232603,21836.6769327366,5346.53219800825
7471,20887.5679871387,5610.95760048429,21832.2668255618,5345.27214504676
7472,20707.6112512981,5639.99719075151,21827.8709555153,5344.56303943208
7473,20636.784249815,5678.23913754597,21822.4473470451,5341.19054913325
7474,20484.7586898693,5785.68470244653,21816.8045687526,5338.44444271855
7475,20417.2429251362,5727.20751227845,21811.5605651395,5336.37460507887
7476,20346.1464878628,5560.70071890625,21806.5792311679,5334.15403054096
7477,20530.9990411733,5743.39246704864,21800.8882977489,5331.14520819627
7478,20579.6130049859,5674.7995123812,21795.267360827,5328.05639200359
7479,20681.4432723255,5625.62112619409,21789.1478820232,5324.42646446735
7480,20980.85929167,5502.2684793272,21783.1256016368,5321.06868986618
7481,21081.2831658626,5467.59862621252,21777.3765328549,5317.75850580038
7482,21582.0117898682,5333.05412941805,21771.4032949906,5314.23066385277
7483,22023.4830156647,5228.25219955803,21761.0282044491,5311.62754423959
7484,22529.6361152416,4894.86172533803,21760.4843962999,5315.87489570219
7485,22497.8688009901,4948.43203095031,21751.4434765475,5316.79221564535
7486,22856.4024298043,4747.69559215963,21739.7726053689,5317.17670274334
7487,23152.0720480802,4669.31988220485,21723.0138351775,5318.35644061348
7488,23237.8413584205,4669.92131911652,21702.979927445,5321.50696253655
7489,23326.7886151051,4730.62189030263,21683.2987895844,5324.36564779652
7490,23954.4472768405,4593.590039396,21663.3924209867,5326.77960056563
7491,24638.6976358307,4694.62208694459,21641.0131042255,5322.2637370918
7492,24655.4269986426,4708.50257216239,21620.4908485176,5317.20874602036
7493,25003.4569983775,4696.90750288421,21599.0496088952,5308.92916918232
7494,25240.3279612053,4943.25106416462,21576.5207268606,5302.48126097931
7495,25181.9964847812,4903.06395320727,21561.2229190803,5295.7252201528
7496,25351.1769766204,4998.49636251583,21547.0059444428,5290.23558243062
7497,25437.3818161978,4991.46250974818,21529.8887273711,5284.43042950254
7498,24831.528466122,3025.14740241359,21519.3921590483,5285.30964289381
7499,24846.2998478519,3048.26745598236,21514.1427797111,5290.37033464395
7500,24566.1243945095,3059.39631733164,21512.1243068879,5296.93785877291
7501,24249.3958164861,3110.3272810295,21509.8878027802,5303.68991347963
7502,24391.335489119,2998.30363173943,21511.9625073586,5311.10365810883
7503,24382.2304885387,2997.1528646105,21515.1907067603,5319.55311564707
7504,24559.9256947819,2897.17575178062,21510.4196123196,5329.40471883241
7505,24804.0978672981,2785.39355015799,21506.0489270233,5340.00491000441
7506,24898.2781223391,2751.844029002,21502.6875882788,5351.6644457994
7507,24858.4511876932,2790.90184289819,21498.9748391586,5363.52433846916
7508,24905.9553436063,2764.59598785226,21493.7753784652,5374.25333094314
7509,24983.5538330456,2784.38205637383,21485.6945710134,5382.41357519904
7510,25019.5966475712,2731.73636228058,21479.8973804396,5388.02079567039
7511,25026.1326255162,2673.07778468921,21472.2899831114,5390.95924626317
7512,24974.9198759486,2688.401540088,21462.6767197028,5393.3892509832
7513,25011.4767833557,2683.04786370541,21452.1075249372,5394.77106384841
7514,25024.1868729187,2698.91762702207,21440.06572848,5395.62932788642
7515,25017.7333435589,2643.06087930857,21426.404351686,5396.87405784582
7516,25036.3182112801,2656.3466722166,21412.460659936,5397.93643056172
7517,25067.6181594184,2639.51101011254,21396.7528600382,5399.10774444146
7518,24665.571988387,2563.01387506355,21380.9074078471,5400.63511601211
7519,24334.0424926276,2916.55831240157,21360.7365914356,5400.40477951009
7520,24209.0734317567,2860.24454313418,21338.9971588923,5400.27889349603
7521,23275.4561126211,3461.67936803805,21316.7775301538,5400.43399088492
7522,23227.799445731,4008.80040263509,21295.1639259691,5401.02177724399
7523,23464.7960217733,4232.23326389381,21273.5821911588,5401.88491688226
7524,23636.8238241462,4005.25786079475,21252.5175475433,5403.20229538642
7525,23627.1172282524,3556.18886536213,21237.3247379883,5403.41715937743
7526,23496.3089295654,3565.13731691925,21225.3391798532,5404.93890345073
7527,23609.8710999171,3580.87923800888,21215.3103107299,5405.62523635911
7528,23706.2247743935,3513.11745709693,21205.385188931,5406.11343798368
7529,23735.4848153674,3533.73047408094,21195.0857326622,5407.02024746056
7530,23690.9213183625,3500.55105600327,21184.4666212081,5408.06881291627
7531,23685.6571657534,3586.50564418829,21173.0915310968,5409.55917644756
7532,23591.9327668066,3604.32116805345,21161.2688094963,5411.43666703917
7533,23399.3362070774,3596.14475688598,21151.5825451675,5411.16930377696
7534,23371.0372134662,3591.26615861829,21141.4366078043,5410.86455750432
7535,23290.8891936534,3539.76575055932,21132.4458259866,5410.58739371522
7536,22978.128930947,3605.18710676789,21123.5120699265,5410.36656588173
7537,23301.4137473178,3451.17058698907,21113.8058905393,5410.08404520807
7538,23002.5435523896,3908.68763047788,21105.0169963522,5410.21069716337
7539,22949.7421612174,3907.3242094846,21095.4043428713,5410.63591266807
7540,22932.9716132312,3891.72789798702,21086.7782117336,5411.6719441598
7541,22617.3384462715,4197.43593833469,21076.7056743753,5413.37867961993
7542,22932.6710919479,4731.65939644646,21065.9674859223,5415.13683783843
7543,19899.6811399761,5535.64336345311,21055.5277836595,5417.01428613926
7544,19626.4425331735,5545.90925930383,21044.7177858226,5419.25914825652
7545,16447.6679587285,8479.79765323283,21032.4462807232,5422.73418463779
7546,14942.1388510434,9661.33587502217,21021.0437045831,5425.97969756129
7547,17541.0629154848,9166.84961138179,21003.4593951292,5425.36204691734
7548,17940.4519020897,9733.80749995545,20985.9802213473,5424.66562804545
7549,17683.1203705403,10332.3714746341,20967.8939025637,5423.14465767203
7550,15433.9558508673,9668.43932199805,20949.432747726,5421.51169961238
7551,15498.0180210311,9793.2014174667,20931.1236449422,5419.4736536962
7552,14196.8885951748,8709.25401997896,20913.3619857062,5417.79692225479
7553,14569.3134081149,8474.88805745022,20896.3324759158,5414.76243711426
7554,14650.3030162543,8602.89593612382,20878.6857605539,5411.94694070148
7555,15018.0159869523,8384.11980431597,20861.2664211729,5408.6739384712
7556,15107.8936878602,8349.74936817582,20844.2149624851,5405.32304337297
7557,15839.2996335728,7914.49045782514,20828.5735267905,5402.43790574681
7558,15836.9714387937,8047.73557991774,20820.3663441826,5399.92476645616
7559,16748.1980731835,8010.41673644907,20811.7164863246,5397.52739402061
7560,17296.4969978676,8015.40212958158,20803.8122516081,5394.74587906312
7561,17398.8410656342,7763.27257398813,20798.3867615489,5392.53810521757
7562,19250.2497439686,7137.38113140324,20793.9163068639,5390.48908268606
7563,19767.1034303898,6771.67362399185,20788.5054856507,5389.04220638969
7564,19983.0258174099,6850.9806225293,20783.2101012343,5387.58454197815
7565,18561.5575600784,7181.06671174128,20778.0017079518,5386.21730220097
7566,18909.9340600937,7158.99137402409,20772.5273508337,5384.50781574609
7567,19046.5279610798,7212.63921090174,20767.0582822756,5382.55579468183
7568,19345.2496904829,7232.27194624198,20762.487691466,5381.04534665046
7569,19496.5617244225,7224.43621393813,20758.1638534261,5379.82623895136
7570,19541.6987031866,7231.4422271626,20750.5272414264,5377.41253184546
7571,19696.6870008197,7158.8797021844,20742.7479885469,5374.35761957599
7572,19826.795690597,7085.04742666318,20735.0941479948,5371.598837803
7573,20602.45687017,7867.22858672576,20727.0379178279,5368.80349637997
7574,20561.0947328981,7843.94245390151,20719.1342569892,5365.5527131686
7575,19432.5242764158,7091.32131865148,20711.3771438,5362.179188104
7576,17883.9675476854,7016.84113608501,20703.6533970473,5358.84591328191
7577,17841.9185275279,6873.72153586947,20695.4040762013,5355.44532121827
7578,17653.6845761134,6973.90764858492,20686.9754583389,5351.86414433252
7579,17593.4972265558,6840.46169751733,20679.889646592,5350.23737632311
7580,17753.620352453,6853.33975726171,20674.4910240483,5348.19599230378
7581,18734.7499974751,6448.19211790578,20668.574287183,5347.16348624765
7582,18953.0875886107,6455.15767250721,20659.6911057561,5348.31275008029
7583,18930.2295029106,6495.73728293337,20650.5860018078,5350.04512704219
7584,19095.524745049,6404.52932327956,20640.6750079472,5353.40099883562
7585,18808.8487430515,6263.54304515527,20631.0708182088,5356.75439862228
7586,18831.6370296019,6046.20452795435,20621.872110763,5359.7828846598
7587,18505.5944671941,6251.06654158307,20613.0918134142,5362.49336171799
7588,18431.1184220202,6185.66344558077,20603.6883942625,5364.55056392986
7589,18200.3735175927,6244.85905794142,20594.5535884328,5366.1021576867
7590,18562.5125745698,5759.91921040305,20584.2799409236,5366.93716025254
7591,19405.0372855734,5224.07758930599,20573.3196279829,5367.52670447027
7592,19438.6756532415,5287.41795419414,20562.7242837072,5367.91389443453
7593,20272.5287734803,5013.58629370846,20552.7582587054,5368.01840951304
7594,20549.7568647206,5057.88232648112,20542.4115509387,5368.63774626571
7595,20328.9084742654,4953.35938174799,20532.5305504823,5369.38008312019
7596,21119.267323261,4399.28382511619,20522.7966930443,5369.99895882446
7597,21765.8824793598,4226.08081004213,20513.0390104065,5370.45094734791
7598,21790.2500239823,4202.91520320188,20503.5755842729,5370.94872118778
7599,22185.4548698776,4128.09793994287,20492.3216025509,5372.17297415027
7600,22622.068939461,4009.45335295136,20480.6327134708,5373.30531216459
7601,22544.2549908093,4019.54074501451,20469.1435942696,5374.35630007653
7602,22684.7050959979,4048.00968967558,20457.8333667225,5375.56898668657
7603,22837.194675098,4012.64985285713,20444.1115644454,5377.70739941971
7604,22808.2705332226,4036.77944940395,20431.6615039946,5376.62965805404
7605,22701.4124301087,4057.22926832836,20423.1339866369,5371.55270755963
7606,22860.1374687484,4030.67361192847,20413.7395802518,5367.61447238103
7607,22875.3509753825,4047.05348486203,20402.7426014417,5365.10640903701
7608,24015.1974233711,3764.37865048692,20390.8139647788,5361.44509452812
7609,24148.5939625354,3670.3471195271,20379.6494165552,5363.35315305187
7610,24201.2868251315,3653.66333827465,20366.3229605216,5367.59107465335
7611,24259.0717720236,3663.05531794403,20361.5496191723,5365.9438156541
7612,24462.8874188819,3834.92734054792,20355.7107673827,5365.27331537862
7613,24637.6556198952,3944.4826724473,20348.1151495545,5363.69269665777
7614,24657.5929020172,3974.57292133058,20347.3871406847,5357.02894058687
7615,24753.6086013297,4005.26428518951,20347.8817968969,5347.51715148495
7616,24929.6064043798,3963.49509504177,20347.5571906272,5337.64189158783
7617,23055.6523427542,5241.23100620074,20341.4929368038,5331.21666677317
7618,23056.1584305519,5251.72311484725,20334.2833241428,5326.32974598964
7619,23068.4140056383,5295.52960757425,20327.9988302686,5322.24630062883
7620,23213.5866667286,5466.87173607578,20316.3106310417,5319.92127844346
7621,23141.7720501491,5381.81181561582,20309.7420462288,5316.80199952122
7622,23313.5168423685,5282.89907915351,20302.9087717605,5313.98598700775
7623,23374.3980816367,5292.50200996464,20297.7593316891,5308.97663425804
7624,23395.0664515759,5271.50493663796,20296.3995794916,5303.88310160268
7625,23474.4131741417,5251.87379120414,20302.1006932747,5300.86244601791
7626,23648.9795805456,5327.54564114329,20307.492883944,5297.51354781897
7627,23804.9183612047,5223.99877387481,20313.6013807588,5294.20884268599
7628,24164.5897306813,5177.91940792666,20321.1746523221,5290.68945683006
7629,23995.5466889105,5214.62906511969,20323.2243207909,5289.11935587109
7630,24079.9663131636,5249.8608853977,20326.4319397368,5288.13836902686
7631,24162.3139550136,5268.61559177025,20330.4887014853,5286.90413497529
7632,24321.0818240178,5324.62501077165,20334.1993172108,5286.45535573431
7633,24332.2637814598,5271.69492867222,20337.7651436106,5285.85129035967
7634,24346.7077924233,5336.06720214735,20341.0062948076,5285.00965251914
7635,24436.2797860291,5346.99647900036,20341.6682715674,5284.23751683446
7636,24565.4063587766,5163.87373413305,20341.3046825078,5283.46050851188
7637,24328.2699249085,5065.60946041194,20340.7368298076,5282.15698479293
7638,24270.1061015011,4909.02247129751,20337.8232955012,5280.58785445135
7639,23846.9891019154,5059.3412883011,20334.845260428,5279.76291549761
7640,23361.6916198957,5497.17093031053,20331.5032437671,5278.95903467881
7641,23325.0887696664,5467.92707345348,20328.1847751715,5278.37777512719
7642,26136.4346960121,2937.89677140701,20324.3879900636,5278.04803661593
7643,26421.516029702,2825.68251229962,20319.2564613355,5278.32829992706
7644,26265.7237327979,2593.6359697632,20314.3607462154,5278.9965891537
7645,25770.3138049846,1981.8037810295,20309.5667107899,5280.20231411661
7646,23799.0702099798,4793.12788384374,20304.9040624953,5281.70960791879
7647,23787.7698047521,4944.01612306582,20300.6017312946,5283.36838237324
7648,23654.0672573416,4980.41542342993,20295.7584309379,5285.2988497506
7649,23336.0397691513,5467.64622944831,20290.7136136932,5287.20415264546
7650,23220.4768565287,5661.71587886269,20285.7419432353,5288.91823954582
7651,23116.3129452341,5657.93221672866,20281.3939399834,5290.69203124358
7652,22982.393518686,5905.2353752048,20277.1807709388,5292.31557855628
7653,22941.9347140972,6010.52647500847,20272.7886005143,5294.06942941247
7654,22890.7781102692,5948.69831289308,20268.4505443065,5296.03641506532
7655,22732.7968426253,5854.44718389618,20264.1393145176,5298.28631695219
7656,22695.9209036225,5802.94004768937,20259.708600122,5299.77047331793
7657,22451.4731092756,5613.84155154059,20255.591007688,5301.20837397892
7658,22376.4080261951,5586.21435258688,20251.098508967,5302.43481031827
7659,22371.5200136491,5624.14218147626,20245.7163050479,5303.92347772196
7660,22178.0345835105,5522.49467073068,20240.2737254613,5305.21676388274
7661,21013.1569341638,5207.82541512266,20234.030917973,5306.69041616618
7662,20657.0527547638,5239.20230834611,20226.873397374,5308.47060345852
7663,14950.4514804047,6066.66481458948,20218.4274983152,5310.90788633053
7664,13338.1974005007,6200.91208069021,20210.2160842479,5313.40363987032
7665,11246.8487527154,6965.17677001068,20201.5578548012,5316.31922433742
7666,10200.801493894,7669.57342007196,20191.4812219715,5319.19903172711
7667,10285.2359083751,7517.48687441127,20181.5165468754,5321.91507773893
7668,10351.2255829976,7381.32418933969,20170.7953255441,5324.53527130762
7669,9422.73279230655,4603.29131375312,20157.4390668689,5327.26982208652
7670,9118.59692135393,5135.00420968224,20141.8567430112,5329.87131470362
7671,8897.85072468743,3962.0459764388,20126.4184019395,5332.37417560774
7672,9570.45117273691,3771.28806069832,20110.436865743,5334.96308016982
7673,10328.0356659719,3981.1458251045,20093.8914587213,5336.78961490473
7674,10833.8226954269,4409.77133413088,20077.8416969937,5338.94828347497
7675,10051.9988631029,4163.68911712179,20061.2816812644,5340.81918683301
7676,12584.315376613,6438.66299414767,20044.5311073504,5342.72229813436
7677,13550.6845727884,7556.66263286064,20034.8148718864,5345.14348083482
7678,14635.5397238155,7838.26283302513,20025.3839700808,5347.53203715353
7679,14963.8283703208,7815.94882725962,20016.054022429,5349.89282291325
7680,17023.8104660873,7685.61185227334,20007.567171411,5353.58598744157
7681,17492.0675191058,8092.46399262786,19998.3459334694,5357.70433867172
7682,16362.8870200306,8663.77733313964,19989.1710477141,5362.05458647616
7683,16904.2574432953,9045.02273090787,19979.6750205948,5366.62187175487
7684,17290.5472165274,9472.61938638781,19969.6702434834,5371.72961922612
7685,17423.2509233932,9488.78489108437,19960.68054547,5376.73221955235
7686,17440.1573730481,9466.85590903164,19952.7131062876,5381.18535988784
7687,17543.4912449136,9457.10703597956,19944.7058900739,5385.77466061107
7688,18388.3480705312,8493.27173800261,19933.0031858414,5391.45122573184
7689,18132.9752967461,8091.63128450107,19921.1345453661,5396.97887176472
7690,18151.6885731687,7891.53617045046,19909.5085898467,5402.94311374967
7691,17783.0366185952,7499.10081628406,19898.643312116,5408.9239719446
7692,17746.7237504272,7431.82312898468,19887.924055464,5414.78847392805
7693,17773.2724031807,7332.56506841263,19877.4066571052,5420.8252790542
7694,17680.8081384305,7267.52238406568,19867.2135727495,5427.00959250326
7695,17431.4221105292,7194.15949731528,19856.8183312153,5433.0677371712
7696,17487.3556261135,7194.60474279149,19846.5402612073,5439.49279470996
7697,17058.7130023582,7062.9404033932,19837.2609443728,5446.2074398482
7698,16564.8294126772,7055.59107046409,19827.3647096687,5453.11138422222
7699,16421.4900224923,7092.66014042272,19817.2847512876,5461.1788769396
7700,16300.6089168593,6994.77041545169,19809.9796202226,5467.3282825661
7701,16315.0729429845,6973.83032985717,19801.9304119332,5473.25944048645
7702,16228.4929615369,6885.65302127054,19794.7202047095,5477.89592950071
7703,16398.4637316584,6562.14376028825,19787.7043676016,5483.18486384087
7704,17459.8801260483,7043.51702079929,19780.8140939089,5489.90461662604
7705,17380.3902924704,6955.10075204959,19774.3760510752,5496.56886891352
7706,17269.6403722248,6856.32625747261,19767.836491016,5502.96917072332
7707,17372.6765415931,6852.51316790089,19760.8494190655,5509.64595289087
7708,17370.4328157577,6828.04060627232,19753.5671884698,5516.31691962861
7709,17504.2040254607,6848.2764580576,19745.9077760142,5522.85644208832
7710,17520.7958381014,6841.59605871455,19738.0096890366,5529.06602210172
7711,18440.6898789853,6063.26265494094,19730.4865606454,5535.16912908467
7712,18482.1889786327,6064.29336632622,19723.4502414604,5541.24524493389
7713,18971.0041523402,6056.4660134419,19716.1935955148,5547.20445621716
7714,19194.9804901125,6069.18405606845,19709.0984847683,5552.89047109598
7715,19180.7577766818,6039.06612899272,19702.232410957,5557.79263905405
7716,19616.028339927,6166.94772027882,19694.2691204158,5563.15271276914
7717,19800.3678827458,6225.66243788306,19687.0777249493,5566.93764475728
7718,20221.6917169196,6435.63940839947,19680.4435312146,5570.43094187131
7719,20276.4755270111,6387.78193404709,19674.2036352671,5573.72145827565
7720,20281.7981420121,6365.7932475235,19667.8978065992,5577.90596838485
7721,20379.1105102472,6427.77769685656,19659.638273786,5579.59485409517
7722,20363.089356172,6416.07819178215,19656.1095458188,5579.86631904675
7723,20404.1108349946,6406.53758954007,19641.4275914337,5576.13902114198
7724,20903.675679304,6186.79679310587,19635.4189396695,5561.29640866831
7725,18719.75099488,4833.65413249118,19625.9793175391,5549.99342738962
7726,18959.3302061375,4790.71760470462,19611.9943960623,5541.63103822478
7727,18789.2869350323,4482.78000215037,19596.5806768007,5531.69629919195
7728,18627.8666558808,4427.06809410036,19582.507033934,5520.93674580459
7729,18675.3129360599,4376.17327091103,19576.2261697345,5512.44144207209
7730,18946.9472558867,4442.56037705421,19567.2614408557,5503.70404840038
7731,19158.0380379449,3893.21656708531,19571.3971942616,5496.87494471928
7732,18992.5363648132,3941.32904575495,19577.4639944987,5491.28481116207
7733,18971.9312899204,3809.31750261452,19584.8921498676,5485.83643615983
7734,19058.0350375767,3837.57415518698,19593.9730136465,5477.51933668268
7735,19301.0515556754,3946.37774607343,19603.3362088576,5469.06568977052
7736,20957.4703727073,2827.68371697762,19613.36915559,5462.34768863794
7737,20846.6075888865,2831.17548541127,19624.4034248976,5454.41205439827
7738,20738.7439790906,2881.70204145764,19631.5493695638,5446.54586490542
7739,20604.0987304303,3007.71631063811,19637.9370157709,5438.89040524161
7740,20850.8646969007,3077.69724509905,19645.8627345128,5430.51532337131
7741,20962.238923713,3050.79919117275,19649.0971041046,5424.04764887216
7742,20905.9359879826,3010.76663677202,19649.0081203235,5417.55500136091
7743,20881.2031470165,3040.67378267323,19648.5853088637,5411.43301028894
7744,20926.1132573596,2989.84344346015,19653.0821705259,5404.78086540853
7745,20945.2455234578,2939.65425767132,19656.8475927152,5398.17381321931
7746,21084.2189227735,2996.21215118827,19660.9257331657,5391.35487645146
7747,21117.3088397796,3017.10576905553,19664.6208573588,5384.52304249827
7748,21349.568955178,3066.94826163402,19672.4707321831,5378.75359682235
7749,21473.9094289095,2983.35603233137,19680.5755781855,5373.20812170417
7750,21541.2724636887,2998.79809614205,19688.311569049,5367.86694123752
7751,21621.7308751927,3060.32383009171,19695.4251226138,5362.50741935157
7752,21691.7124141114,3032.50360183012,19701.8680838107,5353.93701325678
7753,21793.8935571702,3000.21435233708,19709.5198380481,5344.99746234674
7754,21857.9328115733,2959.80676418347,19720.2696469495,5338.18063907704
7755,21712.7612145833,2889.49001823556,19736.184474114,5331.60319426926
7756,21340.9359589131,2762.27841659559,19752.8919627897,5325.46280589592
7757,20939.4827412608,2684.83700866195,19770.5277523096,5318.94489861968
7758,20722.2534118828,2539.9645682326,19787.8542706702,5313.93874564823
7759,20384.7176631351,2712.38288198625,19805.1125595126,5308.91311280281
7760,19476.2461015094,3643.80572872838,19819.7070381998,5305.01736593754
7761,19626.914721401,3806.60339567699,19833.7578082839,5301.0480446322
7762,19475.3369021593,4385.8201367268,19848.2615080458,5296.49330822332
7763,19484.1643174088,4362.00108541155,19862.5914952633,5291.92023750477
7764,19673.0086444645,4258.96402180457,19877.6201010915,5287.68210561569
7765,19849.2698113106,4112.09911625378,19892.6222123018,5283.49695247696
7766,19586.8373182187,3949.61172077905,19907.6927283676,5279.67240397697
7767,19576.1453228681,3853.22869476714,19923.1319407995,5276.22174583129
7768,19136.0002867746,3708.94877296574,19939.0571989976,5272.64627799377
7769,18790.6094457048,3643.08504708441,19954.2794760858,5270.2438360267
7770,18853.6005828255,3562.76245696765,19966.9905886393,5269.49437705079
7771,18822.3761132638,3511.43603811311,19979.6114551238,5268.63763327174
7772,18653.110218698,3663.09916355089,19984.7171756474,5271.202073466
7773,18645.1604552868,3651.35120751467,19988.3161376835,5274.58532005359
