TimeBin,Mean,SEM,Condition
61,1.00127947406529,0.0231043409584336,TEST 141-160
62,1.00287018596101,0.0229688748303058,TEST 141-160
63,1.00421687924267,0.0231026262262048,TEST 141-160
64,1.00677186601705,0.0231254026063738,TEST 141-160
65,1.01098056159936,0.0225572010146668,TEST 141-160
66,1.01524302887543,0.0228377445465989,TEST 141-160
67,1.01442589237923,0.0224052104455808,TEST 141-160
68,1.01567311118603,0.0219259913986912,TEST 141-160
69,1.01631837943018,0.0216306554099504,TEST 141-160
70,1.01523273371662,0.0215350449392687,TEST 141-160
71,1.01472769283458,0.0210063796381869,TEST 141-160
72,1.01442938841641,0.0209452615446906,TEST 141-160
73,1.0107448960877,0.0197750412493622,TEST 141-160
74,1.00917010189537,0.0197434897220097,TEST 141-160
75,1.01032928779693,0.0197678372475925,TEST 141-160
76,1.01054885169026,0.019676347240066,TEST 141-160
77,1.01166993644296,0.0195029077612654,TEST 141-160
78,1.0079446290477,0.0188358182689021,TEST 141-160
79,1.0092784714981,0.0193209370458454,TEST 141-160
80,1.00931922657363,0.0196050546261018,TEST 141-160
81,1.00422286084867,0.020949763246773,TEST 141-160
82,1.00496181507509,0.021060319814633,TEST 141-160
83,1.00503366534872,0.0213245728379712,TEST 141-160
84,1.00541579279239,0.020949572813304,TEST 141-160
85,1.00805057480235,0.021145686294508,TEST 141-160
86,1.00655648103947,0.0208564754826209,TEST 141-160
87,1.00671700533695,0.0212925730698077,TEST 141-160
88,1.0094586008781,0.0230713224482334,TEST 141-160
89,1.01074541966307,0.0227112951690856,TEST 141-160
90,1.01139666585548,0.0248215488799682,TEST 141-160
91,1.01296202109124,0.0267937815921155,TEST 141-160
92,1.01016702363757,0.0276210126517312,TEST 141-160
93,1.01429245383448,0.0298945962786367,TEST 141-160
94,1.01625286995888,0.0315691608585176,TEST 141-160
95,1.0184512416457,0.0322687976404182,TEST 141-160
96,1.01781188128659,0.032569891707484,TEST 141-160
97,1.01750539132326,0.0323383220920596,TEST 141-160
98,1.0186391343054,0.0329160758882364,TEST 141-160
99,1.01891782089529,0.0324627202916026,TEST 141-160
100,1.0178952520354,0.0326268996710025,TEST 141-160
101,1.02077277843536,0.0326627203328932,TEST 141-160
102,1.02372030123562,0.032872251203071,TEST 141-160
103,1.02414472518441,0.0312277197024502,TEST 141-160
104,1.02664799873938,0.0298950803927801,TEST 141-160
105,1.02574119197851,0.0285822431186471,TEST 141-160
106,1.02317391023174,0.0287526265739413,TEST 141-160
107,1.01995288263019,0.0297465002329943,TEST 141-160
108,1.02050945221724,0.0302347359518931,TEST 141-160
109,1.02041490692664,0.0305938978686873,TEST 141-160
110,1.02092408199902,0.0302864172145443,TEST 141-160
111,1.01956986838989,0.0306282771898561,TEST 141-160
112,1.00912578392127,0.0245478733549372,TEST 141-160
113,1.0106779565161,0.0241319494243294,TEST 141-160
114,1.01038877334684,0.024440943727483,TEST 141-160
115,1.01070582818004,0.0244997650433368,TEST 141-160
116,1.01173459741621,0.0242136290383264,TEST 141-160
117,1.01086158607069,0.0243524425216663,TEST 141-160
118,1.01906114351316,0.0305141865373642,TEST 141-160
119,1.01866211117499,0.0313068292426295,TEST 141-160
