SubjectIndex,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60
11,-0.0504889863800096,-0.114274210919654,-0.154928303430242,-0.148550816739798,-0.196396714921466,-0.226478091654617,-0.187893663855846,-0.161873433336334,-0.137275698299037,-0.121866354428182,-0.0638539927225024,-0.0439244419492815,-0.0876259481110612,-0.117333244651526,-0.132310051933458,-0.142457612765058,-0.163777870481179,-0.08636862435196,0.0281574153307241,0.125191463387976,0.203361036595785,0.270634753287039,0.327198716332303,0.289228800285315,0.254056347743587,0.232439567371467,0.189808023077832,0.170439255803615,0.181019243757113,0.251935314334954,0.309334032538781,0.356332729735752,0.434127510676222,0.469293009467296,0.459098992714814,0.388473256666779,0.271522424160944,0.170689416649635,0.0491099792149737,-0.0436387130786608,-0.109722476191108,-0.130799560853746,-0.0982436119762829,-0.0880964980758749,-0.0581917185340982,-0.0362880525941408,-0.0209810253811965,-0.0438530470337184,-0.0621460925243558,-0.0701951957778167,-0.111336452616513,-0.141978887070862,-0.161565783330474,-0.182911734164108,-0.245732906827884,-0.296471001399488,-0.29950847589352,-0.312075009710149,-0.337116192015022,-0.312936506247485
12,-0.505143585518641,-0.502900295952499,-0.473342277072465,-0.419362351028536,-0.408863972946945,-0.400374358594129,-0.378818271145844,-0.32936303681793,-0.333193355765455,-0.341545182143524,-0.298396065276914,-0.262918112716794,-0.213124268135862,-0.215948575899982,-0.165331310763523,-0.0949613565515809,0.000927112611833806,0.117689378866927,0.217445129994411,0.386732749658605,0.539466675409612,0.684606102521864,0.752710821532351,0.792938780014294,0.820780888855589,0.771094931916689,0.709253511454109,0.610090005148727,0.540115095876681,0.491662588042821,0.438397259147134,0.42222616234024,0.413942134616772,0.430447490273861,0.44277551644794,0.43743937798803,0.448740453377784,0.382404439604292,0.313038113821029,0.213455480039351,0.110076938995268,0.0195338264672115,-0.0808333698184886,-0.102917828509925,-0.13417578929059,-0.108041363995953,-0.0830834866243692,-0.073591688705421,-0.0504832840443859,-0.0664388793123729,-0.0610891927620705,-0.107806228519441,-0.144535983272885,-0.162440799397677,-0.215622771773604,-0.24283590622254,-0.288064985500045,-0.298405454687539,-0.314090316681182,-0.342174389545418
13,-0.260946753535083,-0.202557552788757,-0.140225574307638,-0.107998911109673,-0.0899660348673148,-0.109258485745044,-0.179170395306578,-0.21620460354577,-0.263265088752915,-0.261101625661145,-0.236749244827721,-0.174917187778117,-0.04787468742239,0.0735097592073693,0.213644896289154,0.346274935686109,0.463681448513748,0.569656226818249,0.671488460518482,0.767926142158637,0.830951720934054,0.867210834607109,0.884021117798231,0.891176969341094,0.839322036396125,0.74253826962923,0.655081974769971,0.53699862147186,0.409376571118627,0.263112817746311,0.129680587831027,0.00346844611507572,-0.116157896597515,-0.197044032538919,-0.250836063724965,-0.27092136401363,-0.25175937932313,-0.184225690901831,-0.12546092022474,-0.0975097741095602,-0.0694877162053587,-0.0423952564118882,-0.0536888095791445,-0.0852374086930061,-0.111078084542115,-0.106592384279557,-0.114688483925784,-0.143506221523254,-0.150444423817078,-0.178264388587325,-0.197599039612218,-0.219115680364604,-0.21579022186467,-0.197110390760709,-0.172101865161333,-0.118793729891641,-0.0710726807917986,-0.0463381707475653,-0.0623794421667392,-0.0941298302496536
14,-0.256970603135345,-0.150868105639912,-0.0708683180647542,-0.0260595182028922,0.0108865568810566,-0.00252941738265815,-0.0552720799890261,-0.158258976530126,-0.243655482975343,-0.325959827409745,-0.391845563647697,-0.421910937781539,-0.432804266210757,-0.398111549875982,-0.320680776635143,-0.194401609083432,-0.0192033127854983,0.162799835159443,0.366054176528864,0.569701623328018,0.737227149133725,0.886362574555181,0.956942515235587,0.998834875068099,0.996714456676302,0.944374664312367,0.879829058717825,0.780744783609827,0.681498712733826,0.571502327376655,0.465396505541866,0.369563451880379,0.27743394233387,0.181323895273345,0.0956037326965094,0.00874340923820506,-0.0623201295650577,-0.110522940840277,-0.16396844263492,-0.174478710280511,-0.154682517904,-0.0877258952192218,-0.0422667376755224,-0.025789852863722,-0.0155540598696428,-0.0386035416714436,-0.0798640261178829,-0.189201421294401,-0.257950485130021,-0.319950130771551,-0.356956773657459,-0.375575764099262,-0.412901795123204,-0.385320136516716,-0.385300863472557,-0.354317460828325,-0.32392425904536,-0.293092280426531,-0.236634810490207,-0.218464007015832
15,0.181218945027866,0.142599692209873,0.0654538418382961,-0.0807072698496698,-0.181804089115511,-0.314055852639254,-0.465255138142554,-0.575545919012459,-0.617044926145104,-0.545073478220763,-0.454786771401363,-0.318574858048758,-0.156039408858363,0.0157045783923917,0.184437881743366,0.306614407052721,0.425072668166678,0.537156565210265,0.632403137746594,0.716386388115055,0.74423538100383,0.76011008365182,0.71467726929666,0.629493449984239,0.544919374043203,0.424535632242596,0.308853943080983,0.168252996831489,0.0424691617597318,-0.0450547368822953,-0.121265534907197,-0.171435077288991,-0.204214118262727,-0.216286235567295,-0.198134476829973,-0.185204583520489,-0.183085885169071,-0.185172004025852,-0.186528827200754,-0.160869766866668,-0.132421917057171,-0.132691854263805,-0.131393079287471,-0.120443816774183,-0.101615809991433,-0.15951566654692,-0.227817959351247,-0.262495220770423,-0.289135453132107,-0.32169117180605,-0.366681580265146,-0.339015873631954,-0.302066650534545,-0.267538926937975,-0.257864841105512,-0.240988860601868,-0.230810550314205,-0.2121908480664,-0.229025918472217,-0.24400672352283
16,-0.029229304146369,0.0161120878385812,0.0679743919567699,0.118400194168456,0.130288937709179,0.153037664074896,0.121886258619498,0.0971965319308958,0.0617318589708027,0.0348817782215068,0.0209820953021716,0.00681646373896829,0.0423831253614521,0.0493373877076489,0.0578107509993827,0.0575083456826731,0.0457735229314435,0.0419479059286861,0.00429617106745311,0.0253053187732642,0.0403428324914619,0.0942478529321462,0.165082299610505,0.205980430212352,0.259813953965916,0.265430679301684,0.304690618584793,0.259566074154564,0.197895131114759,0.177434038352238,0.125947817445675,0.0895448899877394,0.0262690465813078,0.0257587518138558,0.0168278487124259,-0.061043853085943,-0.0796886666371965,-0.10648917580685,-0.137423598449871,-0.207631693414831,-0.265758822002962,-0.239934956740678,-0.224463975656596,-0.196047297623959,-0.162924492174983,-0.0917164592153534,0.00882376207278014,0.0434683778924317,0.0456655057073908,0.0450884720464078,0.0286328662087993,0.0138985622224587,-0.0362964611558108,-0.0439600300235346,-0.0418975523618344,-0.0547335981787644,-0.0252492537126929,-0.0739224111354155,-0.094463186758293,-0.136315102112972
17,0.0736130898446501,0.0762620391743784,0.0780566959627207,0.0480288019648319,-0.0242614246702404,-0.156086373395728,-0.256570060973201,-0.322208301594917,-0.401708791334005,-0.442027418453029,-0.459038040938153,-0.409194293136823,-0.354831342080316,-0.285534379051777,-0.173116978582427,-0.0683329401255314,0.042079256977121,0.15141290653345,0.272984712596285,0.382381422116998,0.45878092058228,0.512421163217426,0.55318684643888,0.540193800678361,0.453839251320013,0.356745944738243,0.249849400732705,0.16180723239001,0.0686287753709135,0.0395638595380418,0.0688627028169776,0.0891733205685211,0.134841055788357,0.163025729605719,0.202081466174282,0.162389487211143,0.12489418054972,0.105485021110319,0.0854108683837815,0.061721426038344,0.0249569742286595,0.0534676501000443,0.0179649045068422,-0.0374368214293286,-0.129684661301906,-0.183931541778514,-0.227615094600918,-0.283039291232233,-0.262308553550142,-0.214917476655289,-0.122934797915205,-0.0492673019404132,0.0227845443989852,0.0422860771168919,0.0490367789814304,0.0355166181806873,-0.0168745125525721,-0.0930257639287879,-0.171386275101825,-0.206879752700291
18,-0.0850342303635045,-0.0785566423295383,-0.109539586014691,-0.140522529699843,-0.0989059057934048,-0.0469557556054837,-0.0367157164185568,-0.0115041911546435,0.0232348927055953,0.0579739765658342,0.0404773530444583,0.012309039946624,-0.00547657340794442,-0.042867231073103,-0.0610679786063006,-0.0792687261394981,-0.0249710293145484,0.051175254951438,0.162051927189838,0.347785554387472,0.501931033043545,0.656076511699619,0.694428181265476,0.69205167981286,0.649372746729127,0.502575954572069,0.396027257193541,0.289478559815013,0.258032036710596,0.215690919240848,0.178413320494325,0.182414756351129,0.133666502550933,0.0849182487507379,0.0125985045956842,-0.00275822059390841,-0.022166682814956,-0.0475902031122983,-0.0565090782919949,-0.0654279534716915,-0.0998461495947491,-0.160344700524258,-0.210434072218124,-0.262362882979732,-0.281406590642598,-0.300450298305463,-0.279658990194197,-0.272986169024743,-0.260777789035217,-0.265289965668414,-0.28634417300858,-0.307398380348746,-0.35810926908066,-0.394485371990437,-0.434440395595534,-0.406888782759501,-0.379953865456236,-0.35301894815297,-0.290485672684179,-0.204401153131223
19,-0.335835075185736,-0.277148648686256,-0.215091340145956,-0.123320413880628,-0.0948490663946767,-0.0918841297596376,-0.115312838787941,-0.143750331609554,-0.134766902482539,-0.158632035177802,-0.161831095570664,-0.144641147790963,-0.104986892179213,-0.0678490437933257,-0.0700175579783424,-0.0608386191794374,-0.0174662569587611,0.0472843558544158,0.158729561454276,0.295738018210015,0.465759845616539,0.655390917179507,0.785876822465792,0.876787365688509,0.884324588798736,0.84779275550307,0.758089090804543,0.632535813357314,0.539025065022305,0.447504140031253,0.389481605369211,0.364521689175804,0.328396271423899,0.271789091266337,0.205498433653274,0.139106442853916,0.0628328706939055,-0.028345703480718,-0.0823975233163151,-0.0683781082854338,-0.0714838729132661,-0.0598039341784351,-0.0563560376224377,-0.0638425747500873,-0.0684036326440622,-0.113770572684392,-0.143819240525599,-0.194060357064648,-0.238440662705874,-0.260934233755766,-0.293417013562617,-0.329178850517626,-0.346583834630138,-0.335578636192768,-0.276040454596747,-0.227523698303916,-0.213263420511129,-0.175410764515994,-0.141468791075872,-0.135473210112141
20,-0.150745670972486,-0.129940742634568,-0.0939592518246299,-0.101944500592648,-0.147224595335246,-0.167520167643393,-0.210555392845907,-0.266937114569648,-0.308716823113076,-0.353799274550062,-0.336486359650868,-0.305691193509472,-0.248584270664075,-0.165667670712987,-0.109332659868876,-0.0224591624591332,0.0159307400918549,0.0460398679659755,0.0517074445631417,0.0478505942798392,0.083135261158017,0.128717421346752,0.186294677218452,0.234081734867213,0.30580307662984,0.347863794205452,0.332518502788208,0.287818421036523,0.251624871765395,0.219800682527623,0.158492695447724,0.130667892855317,0.163318048335163,0.210590044410304,0.234704633028924,0.240184921677256,0.2887788899688,0.305736851851505,0.264518081116264,0.192572562386471,0.155936641216876,0.139272028158745,0.0658438325670473,0.0287714517547664,0.00827681202359301,0.032993449326404,0.0105984913121105,-0.0307035492754392,-0.0389408336022793,-0.0811248792291481,-0.099193081800407,-0.154047910189217,-0.174204928835549,-0.180122000499942,-0.193841355475792,-0.193100191994928,-0.220432239437443,-0.221392102769204,-0.23753019703403,-0.238886235586236
21,-0.279883595749263,-0.189045266665442,-0.161272520618929,-0.174230030642015,-0.198930778917836,-0.245168031073195,-0.264781831086745,-0.288263918284786,-0.282949247348126,-0.243111330256776,-0.204632096762763,-0.131987743720143,-0.100462861364195,-0.0752194270249455,-0.0272505969348563,0.00235849105532537,0.0517295225558856,0.0912048975710941,0.194657370178507,0.311123823355851,0.396582886835531,0.505666920421086,0.60070187190074,0.678914039551751,0.694058602556192,0.674554550656033,0.622671046241423,0.538591149056392,0.436256615516066,0.372266199359462,0.326224740836225,0.30261226049928,0.318267389818739,0.357103372604733,0.400762077075526,0.388328641790537,0.367390069882032,0.334426384980368,0.275219408822614,0.178686145433804,0.0935705619717482,0.0468982973769524,0.00509344955669172,-0.0236021058852734,-0.0652314815301299,-0.0879707873845656,-0.125261006598133,-0.177305138844689,-0.241776735551938,-0.318400682024872,-0.334983276365515,-0.348048463696095,-0.331051592896062,-0.323138900870599,-0.282709606055031,-0.236048038116858,-0.233664175361545,-0.250120251433036,-0.304227568676496,-0.342618483609939
22,-0.0448633254624748,-0.0776015406188269,-0.129720931369935,-0.202146001066051,-0.23784659102222,-0.193709132107284,-0.171899891494861,-0.124975040951196,-0.050261656113143,0.0269025651840777,0.0770398818748548,0.0899038314187848,0.100372940598021,0.0978226257975147,0.0872638582378453,0.0710643945624305,0.0515716965786627,0.0408349934967557,0.0356857927871821,0.0547792523164238,0.054532218236624,0.055980952406734,0.0904801560825509,0.148470898053724,0.243596802459474,0.286917674753302,0.360098975679116,0.439229281503368,0.453612618085717,0.386132246051549,0.253001752798922,0.159514476911287,0.0460091459987434,-0.0707687425561281,-0.140623355020585,-0.106140406702344,-0.0494977753894148,-0.0203636218538798,0.0112743494032298,0.0227534138803517,0.0344654762966852,-0.0591636727968558,-0.113634419420559,-0.140864406425582,-0.172732720307406,-0.167252268346846,-0.17079713669846,-0.0817154208958078,-0.0461272777519993,-0.0422572135404321,-0.0415414344505584,-0.0646760459400408,-0.0905123986967191,-0.163482289853807,-0.18438612179053,-0.168984613749327,-0.145657363208448,-0.107380281648415,-0.0657939126633347,-0.0328102339408552
23,-0.142571249274657,-0.0972430157703248,-0.06339044324774,-0.0434312995841422,-0.0510811583758539,-0.0984623678301229,-0.161745576410882,-0.232714707270925,-0.276172342235527,-0.302804246896284,-0.286023917627399,-0.206628547872695,-0.112281242637352,0.0200868098132154,0.159634438903397,0.309993993333833,0.472193686168298,0.63996261614714,0.81430016599837,0.961514176122469,1.07233477408368,1.16590217335542,1.19220102781702,1.12086687403337,1.0355536234779,0.926165048453628,0.811836948896794,0.682249240852167,0.53240099580099,0.433474194213291,0.325286186474798,0.235537033686805,0.130863004574227,0.0373910920593809,-0.0293486032301617,-0.127567660245474,-0.226946413590616,-0.334787330183113,-0.401897926638203,-0.460782798719167,-0.507969741559586,-0.506733755515413,-0.483416843002507,-0.445253202571721,-0.417859883679021,-0.392547155963557,-0.380499251949331,-0.384666746370773,-0.394998418159757,-0.410780961056697,-0.419219318366922,-0.440255950007842,-0.426114892682322,-0.396395923974105,-0.385943842714227,-0.377312994066814,-0.377893814274507,-0.344049815178451,-0.328126651799853,-0.338623904673357
24,-0.179665315841089,-0.126070736130059,-0.112586019699948,-0.129712706041866,-0.164502081005343,-0.184856068342559,-0.278171442619818,-0.403884538693365,-0.451944466606841,-0.456033858259997,-0.441494034363511,-0.430328642882727,-0.315631865147407,-0.15005301572628,-0.0105898678564323,0.129587002249222,0.296272719926271,0.464930340039424,0.611729500978566,0.729823042996237,0.836419707433529,0.905569148250407,0.899221481500595,0.888230997893445,0.81941174071361,0.751759068582491,0.684991509948521,0.613069222789787,0.600894816421344,0.582919185424812,0.575618850391185,0.546223499511153,0.493144374000842,0.43270733744533,0.306825367193256,0.170142223362556,0.0299192621086294,-0.0787543829123866,-0.172709373548559,-0.256776934486872,-0.288445955541303,-0.294698465682101,-0.293738179286726,-0.307632748975185,-0.303465791535453,-0.306102750015822,-0.301975100503432,-0.328500356255911,-0.320379134734707,-0.332125840534011,-0.363929779342821,-0.376662459387162,-0.416883660487329,-0.435688048355173,-0.488868893960166,-0.498494922590686,-0.484328825426891,-0.46540758282175,-0.414133728534474,-0.342277504696864
