Trial,TimeBin_001,TimeBin_002,TimeBin_003,TimeBin_004,TimeBin_005,TimeBin_006,TimeBin_007,TimeBin_008,TimeBin_009,TimeBin_010,TimeBin_011,TimeBin_012,TimeBin_013,TimeBin_014,TimeBin_015,TimeBin_016,TimeBin_017,TimeBin_018,TimeBin_019,TimeBin_020,TimeBin_021,TimeBin_022,TimeBin_023,TimeBin_024,TimeBin_025,TimeBin_026,TimeBin_027,TimeBin_028,TimeBin_029,TimeBin_030,TimeBin_031,TimeBin_032,TimeBin_033,TimeBin_034,TimeBin_035,TimeBin_036,TimeBin_037,TimeBin_038,TimeBin_039,TimeBin_040,TimeBin_041,TimeBin_042,TimeBin_043,TimeBin_044,TimeBin_045,TimeBin_046,TimeBin_047,TimeBin_048,TimeBin_049,TimeBin_050,TimeBin_051,TimeBin_052,TimeBin_053,TimeBin_054,TimeBin_055,TimeBin_056,TimeBin_057,TimeBin_058,TimeBin_059,TimeBin_060
21,0.083379071535105,0.0602416914219406,0.000547796764049496,-0.0235921729794223,-0.0503018164483372,0.0201826209023786,0.0272246541921575,0.013170579360506,-0.0447036662929914,-0.0557469651479469,-0.0022710040899893,-0.0438151338502433,-0.0768787588076579,-0.0776438232828664,-0.0721407123795774,-0.0985515717674574,-0.0637401558585329,-0.0547766629937379,-0.090183689253251,-0.0930715103353186,-0.224364227941436,-0.310275104482779,-0.449054732545917,-0.471716148907282,-0.447051119333625,-0.441094276463085,-0.385706830929381,-0.368121019268862,-0.256678909719761,-0.0580422916193174,0.0287630055400523,0.0836132205335803,0.156994711362425,0.150859801107569,0.190874821242922,0.141557685916699,0.150876512503007,0.153664660225156,0.0801035998566058,0.0890657639714673,0.0841349245843909,0.046762413098376,-0.0075419800583233,0.0154796283964276,-0.0191913669429856,0.0435879686653973,0.105343074399315,0.121273080316595,0.122223378315383,0.0708014699892864,0.0516981785429834,-0.0206680036621996,-0.0295212958418339,0.0278502833915158,0.0329068692894842,-0.0319933779157274,-0.0257392844226865,-0.082633543846468,0.0677752724022778,0.10778678309977
22,0.142306363588988,0.094681335991592,0.00363868039451913,0.000510280081276339,-0.0718288133659231,-0.013396019217075,-0.00357279065837028,0.0253294885241701,-0.0460026569771428,-0.0726013956101713,-0.0865087563357138,-0.0177044728235206,-0.00710814059663194,-0.0448662240689024,-0.0256217666527869,-0.0691683391283419,-0.0491935758509928,0.0407502919911302,-0.0135175513655509,-0.074190939944422,-0.162325529004071,-0.18746942871787,-0.333508233473792,-0.391789375318844,-0.38948574843277,-0.426287461682917,-0.414551103805158,-0.355025569614337,-0.280376364997486,-0.12636728295247,-0.0458770831525409,0.0304739350822374,0.0672803695682547,0.102089365534403,0.191910131245616,0.157205017610126,0.117601183773891,0.113706850502492,0.0487904535310975,0.0478024307162239,0.0220474808586836,-0.005758651983193,-0.0372021158898676,-0.011333056249157,-0.0497557144513603,0.0138641419281805,0.0369989898200986,0.0358341787258551,0.0818215291744247,0.0627134865934972,0.0291049094310214,0.0431185699022854,0.041270515950987,0.0542600903992012,0.0417711583768753,-0.0132353624792315,0.0681694417869565,0.00456499860111843,0.0264155923701667,-0.00127156526147821
23,0.170922267784912,0.138407079845682,0.0503945336721643,0.0158048564369723,0.0198144286720651,0.0702770182594738,0.0612720545460302,0.0934688082951121,0.0780951769926199,0.0701428089497363,0.0481616115625398,0.0819059553589059,0.0705160658482604,0.0479746468336829,0.0557154049377122,0.0327819123248475,0.0336913145368486,0.14941034488862,0.0908508647020865,-0.0459086689991938,-0.110023077236913,-0.228256824480109,-0.33234515363856,-0.360740265549309,-0.422721402305241,-0.470728373471726,-0.482512378770006,-0.418149863634565,-0.362412295478544,-0.245531657255093,-0.109079857103702,0.0200022107533403,0.022221056884564,0.066092811495811,0.210473674332139,0.146247763153837,0.0744202827798039,0.0310178958171717,0.000645759079540271,0.0713580645194601,0.0250193221345084,-0.0262053069453219,-0.0119807355527594,0.0369477197529213,0.0629888261734841,0.133826604590519,0.134391021519513,0.211293069660385,0.196145841826229,0.108570393743596,0.10321621557878,0.108243266195564,0.101487282354118,0.074083079965485,0.05498707431626,-0.02312671891984,0.0700853846165755,0.0142365065866638,0.00605771772119268,-0.0300274648789921
24,0.233576388187821,0.157424179471417,0.093175042099476,0.0308799109498149,0.0489428085524461,0.0632176678803287,0.0333509729834716,0.0242469551400471,0.00217984038291457,-0.0343774543695185,-0.0973987701719764,-0.0217352570351566,-0.00454437133895738,-0.0187507717716507,-0.0126976198851272,0.0100030345086658,0.0401906985434671,0.1152073253763,0.114173740862476,0.0574415521718295,0.0351430080738579,-0.112948371470053,-0.184901381395513,-0.174777844476493,-0.178461096424973,-0.269657117293886,-0.32725426284738,-0.327858467823103,-0.369576282473291,-0.313345425064816,-0.238699856817997,-0.110218608592807,-0.113778818282409,-0.0749349039388337,-0.024093557218107,-0.0381625252762702,-0.0716205787273222,-0.0448110371008749,-0.00996101618114151,0.0649042380576164,0.0850619756778924,0.0576014482086289,0.0952749845533007,0.147150899256783,0.177148309579036,0.154753981743449,0.118122637712041,0.136704876174344,0.084527093537792,0.00411349149224375,0.0305440533266785,-0.00193904753313771,0.00948863214367927,-0.00794268684513914,0.06661289473187,0.0439835198758006,0.145618407690365,0.131147332555871,0.0536070468896813,0.00242706764939934
25,0.138149999151951,0.113241856785213,0.0564196745418331,0.0401886466405169,0.0579698751324273,-0.0247322013615234,-0.0105784924323041,-0.035544659282505,-0.0408903361442721,-0.0662525452709589,-0.0472311714896748,0.0261991470065804,0.00847598914842989,-0.0276110024477687,-0.0720234670312139,-0.0133131180935979,0.028092694390951,0.0878888800872043,0.0803861109584571,0.0161244274490355,-0.0184932377519293,-0.140660119818945,-0.18325098748529,-0.159440549119184,-0.186222044834935,-0.17898108507265,-0.126218209499356,-0.151663473112747,-0.221159705120597,-0.148809718090419,-0.101464825428339,-0.0342721342214326,-0.0566741972894812,-0.0577081307079084,0.0235693958617459,-0.0372280074193533,-0.0881864201801132,-0.0515476509079117,0.00206657349424125,-0.00620490300321238,0.0566828391560338,0.0698385072661863,0.0529858600091694,0.089360548730344,0.145803068887869,0.135380769182805,0.160807672280121,0.210040650218435,0.116949725266138,0.0183261576705449,0.0896680483715841,0.0236626728183078,0.025007381290241,0.0221364103517329,0.0538217712184937,0.0341474781637186,0.0368278036403568,0.0287049206280858,-0.0166125061830481,-0.0353858460022521
26,0.181610198011082,0.12719752009911,0.107850373053597,0.103045012143197,0.0570189840574627,-0.0337251737013478,0.000754608298557854,-0.053873969131675,-0.0706220536475376,-0.117505994397175,-0.115541901694245,0.0114274934086284,-0.0116594213637213,0.0128718662800515,-0.0373209094402724,-0.0358663334365047,-0.0227722783878621,-0.0641169758430915,-0.0522779058299631,-0.0151208917439808,-0.0252998120435995,-0.0601345850029724,-0.130970495419003,-0.0963089523364646,-0.107676398260093,-0.132111049432482,-0.0576097939279541,-0.0697380934573166,-0.119982721512285,-0.0408303875062518,-0.0549559240276005,-0.0397048128609334,-0.0567949982393798,-0.045119453084357,0.00711404239729977,-0.0761879927529634,-0.0915238957417036,-0.057067855925211,-0.0396517671701326,-0.0755634250931937,-0.00709554643392304,0.0440312305555078,0.0658067385212683,0.0838746670864539,0.154246940823698,0.0889953808863461,0.100061614396319,0.0471153724455529,-0.0230816295744501,-0.0693555768691078,0.00961733441135585,-0.0369644229265263,-0.0726391295566587,-0.102532980810056,-0.0208218996794686,0.0291728519234271,0.0702010248587579,0.0650493890306121,0.0348558670295862,-2.91961008841065e-05
27,0.0198607338476556,0.0115229069809644,-0.00451486057786425,0.050677106489678,0.0785397970812453,0.011518578751233,0.0738828008092309,0.0868738935965184,0.0847726467694793,-0.024854722102932,-0.0335474195977591,0.0658022211848837,-0.0194292135272246,0.0174308932899754,-0.0528727736953546,-0.0793725311658112,-0.123231414936121,-0.164740568017524,-0.15146886986816,-0.196745564392418,-0.194676201731108,-0.177190875156776,-0.279065992030394,-0.23753010311665,-0.281993102238827,-0.262848061006824,-0.128666620649026,-0.0449327375391456,-0.0220028137550637,0.0127716538147006,-0.0569309464119059,0.0182766293577301,0.0464328928328496,-0.000575395027465488,0.000407829029450043,-0.125636868242091,-0.177654240507963,-0.122587916858912,-0.143922158162678,-0.172963887183177,-0.0158862600900638,0.0248820248811202,0.0833634533528357,0.0760349884911836,0.134088467784386,0.157835315554377,0.168465729035177,0.0775069069767894,0.03867311294692,0.0668005076886037,0.0675919698579732,0.0690673282982164,0.05358670340441,-0.0274605728335288,0.0452246285116963,0.0427589078791878,0.0545450005687851,0.020541353177263,0.0227959524381585,0.0204608113164531
28,0.0495136811333368,0.0250535781767164,0.0849311463742631,0.038583010209456,-6.6060293305655e-05,0.00999501962756039,0.0174801155472695,-0.00246271076660554,0.0384785610813089,-0.0384990904262439,-0.074527202581974,-0.0342083090043764,-0.0663829221735683,0.046836510089061,-0.00908883790698774,-0.00992860315164984,-0.0510973770473847,-0.164808396785693,-0.168605193847684,-0.256223547128827,-0.294144596913812,-0.322803668769974,-0.403156501783653,-0.410768139033299,-0.403245616589472,-0.417898444460095,-0.308104538383543,-0.222573756379073,-0.103162817850141,-0.134345014180898,-0.149319272529264,0.0255850936570754,0.0363723215984348,-0.0120771531088305,-0.047561003457374,-0.0840936821814104,-0.180288504996894,-0.165201153966977,-0.149280810074715,-0.124412074390906,-0.010864815969433,0.00348297123139615,0.0830176359043192,0.122135484062241,0.172233422105576,0.221336856035556,0.199156595095287,0.122013862364009,0.028303441792959,0.0321831155506476,0.0102721147459909,-0.0415680435852951,-0.0689163320365261,-0.111031879654791,-0.0150356734066965,0.0191068312219223,0.0252193221708908,0.00668788092559449,0.0294973037074616,-0.0167051213002981
29,-0.0358870319354037,-0.0525470544596702,-0.0041087763744518,0.0133680083399808,-0.00729475317314364,0.00139037405789931,0.0132261692738816,0.0239085365572615,0.0626894983380479,-0.0367241460410991,-0.0916025488190977,-0.0780667623350384,-0.0365276802143597,0.045009775932115,-0.0178351379757193,0.0310777059485656,-0.0441378248121196,-0.151654677096254,-0.201281146170022,-0.418132008181753,-0.402195099435893,-0.416252156777314,-0.476523927820031,-0.445008695476555,-0.324020960176177,-0.266749134625105,-0.210903035272417,-0.17585092973027,-0.0787650621120066,-0.0963169334007792,-0.1083284738509,0.0492494240115169,0.0257191480729485,-0.0545413614064718,-0.0669808741911771,-0.108581021122503,-0.227319105841398,-0.140497208126722,-0.0824507554094265,-0.0714294887576389,0.0402555580236593,0.0722993292218823,0.136569452865462,0.150348976707815,0.157791452969366,0.210802077061613,0.20450475711634,0.181224853821095,0.0757543936863171,0.0164161999545322,-0.05411336724668,-0.035561337506697,-0.0827487115880685,-0.0950224126588967,-0.00999661877863419,-0.0312384957320648,-0.0626632474228017,-0.0473405927344288,-0.0235786492226202,-0.0333697099764251
30,0.0236146775162794,-0.0264590978831602,0.00608064647910482,-0.0223810999425821,-0.133177211948832,-0.143616965617361,-0.14032071285147,-0.180002320554471,-0.0869500375303779,-0.0782892000311899,-0.0930203100292197,-0.0840234939572771,0.0151174858594781,0.0725836122346233,0.0376095753183909,0.099881998930377,0.0590487768380199,-0.0757253979532628,-0.0776169660964665,-0.284125640933068,-0.283929254593942,-0.385683495132206,-0.430375127571143,-0.452628512116589,-0.351552939601454,-0.291483428265683,-0.247057549424131,-0.21418921997752,-0.146932794085551,-0.170728312615809,-0.0656635524858918,0.117559366602675,0.136645268191009,0.0796804489123775,0.0772504515669576,0.0699580093710531,-0.0645813433922279,-0.0699480349426121,-0.0541327133983831,-0.134824447047201,-0.151184688018739,-0.0494665876114406,0.0126645252035801,0.109715370059639,0.116310341903272,0.155153969240226,0.213391617884068,0.255048782129284,0.129376819447191,-0.0882542658994479,-0.0401800928376067,-0.0575082140707945,-0.199006696767586,-0.192935288537284,-0.144682513502605,-0.101361472874798,-0.101425010506263,-0.0633021545330734,-0.0208093436602684,-0.0564752248454225
31,-0.0686232426529304,-0.12334109833321,-0.107547368850493,-0.0631914708699926,-0.0823401512430106,-0.081906941188839,-0.0547784374216494,-0.032440688463198,0.020960073410438,0.0235645101334138,0.0319613475412604,-0.000545517043222921,0.00301126984933724,0.032648454866593,0.0592214624291432,0.13370637156667,0.0723963886332707,-0.0411548958321788,-0.0113950559740526,-0.162469511206389,-0.199529851292525,-0.27167944727052,-0.381137831539083,-0.394283941632087,-0.365983417744838,-0.258307746390319,-0.225296789736625,-0.197533931583359,-0.125740832240993,-0.132351245715011,-0.044765655905079,0.0727391727379034,0.0902458845070467,0.0630819509634992,0.0429004083498326,-0.00761938191792033,-0.0713230459833807,-0.0654383950900362,-0.0342693131509873,-0.0864902825744524,-0.0627820247580626,0.0441593775626352,0.130739816133426,0.224438617156267,0.21218772257489,0.187162521411442,0.22478330245674,0.247199303070009,0.184790630156855,-0.0123857929636801,0.0458969814162263,0.0646277629528784,-0.0952133974194019,-0.118991433984926,-0.0541792828328455,-0.0536038180453939,-0.013707311289437,-0.0171922619922956,0.018281024665503,0.0231874593844444
32,0.106422735285466,0.0751717656258595,0.0171761793918115,-0.000828207212248994,-0.0587632481694621,-0.0287596034148741,-0.0344373543419863,-0.0798058917110731,-0.0525265514432554,0.0894323283816951,0.167068967135445,0.0999893338965231,0.0652571457588301,0.0878732321912334,0.164429590910122,0.226660523634596,0.153106514315083,0.0449321503912633,0.0381908412468925,-0.0222832815073696,-0.119436386893439,-0.220838150654492,-0.3223974953927,-0.367813766158527,-0.410168029976596,-0.312862080445277,-0.334743596176767,-0.299663108563504,-0.153399238345807,-0.131572460060231,-0.00301981867916747,0.123777041277983,0.178817735305654,0.127859488277327,0.0963367111392227,0.10085023784986,0.104558746118165,-0.0394922439215899,-0.0514570722812497,-0.132291502743038,-0.155152265263801,-0.0922183882028355,-0.00105928854166315,0.119238633955555,0.11956873390701,0.204972242856343,0.249971931078775,0.250035941694738,0.240798235432264,0.110821488537617,0.17565397126643,0.123225111775171,0.021031472799382,-0.0678825617340694,0.0231697944247737,0.0204036925829377,0.0374230982101881,0.0300447756049002,0.0912033641196549,0.0706414191512183
33,0.232207584251936,0.233451523038421,0.148548865982376,0.194165901072591,0.178343646104307,0.16677288581072,0.138355875388247,0.148158691407422,0.124435208297488,0.2050590842591,0.260613495974841,0.239402656036799,0.194876623211125,0.22473231297907,0.305167009930169,0.277728362059631,0.233872597891804,0.127545593092391,0.0536038345286472,-0.0404404871608398,-0.173867513649553,-0.23282027358932,-0.280533474872283,-0.261363573285061,-0.249416520333762,-0.188209435848885,-0.256840337376161,-0.249644432275204,-0.117907593764996,-0.0173522475827534,0.00680245583567062,0.0378482049912049,0.0139215376435831,-0.00359951483441908,0.0342978721060706,0.0504374549307346,0.0780145407639599,-0.00328733041433311,0.0419494911281891,0.0327131180384452,0.0343380672920206,0.0665437334527702,0.029402350113915,0.110144288097868,0.109502901190336,0.198926322577845,0.184562438358002,0.197715886450996,0.199841027853962,0.208230030481483,0.253175149820811,0.267518084418923,0.200814231380757,0.149599410109344,0.182852493042006,0.0675522552826913,0.0327366457072924,-0.00897536155014156,0.029726829988186,0.0282601945499975
34,0.228003464126326,0.237839481300193,0.146832601157159,0.190784314569324,0.146041110525559,0.109206085206535,0.0523112399201659,0.0586267061773119,0.0260993566112764,0.109063548839185,0.135586705973524,0.182963935211538,0.205700841441407,0.268985706786171,0.352410356604347,0.310598412816428,0.294977869593492,0.149441441037003,0.0362496027933731,-0.0919321681638437,-0.173411348014428,-0.252285989865829,-0.217550352007191,-0.183441645348516,-0.131553522309557,-0.0903187574255086,-0.128544649292645,-0.152494785337997,-0.110470974588718,-0.0103396135247074,0.00552811435370951,0.0284183186113214,0.0314399541531436,0.0576356468368703,0.136099387804366,0.136865228199385,0.179665223791389,0.129508913857488,0.0877654824407297,0.00801962254825611,-0.026596933317591,0.00706052517810082,-0.0389477160001955,-0.0174963483473747,-0.0131082254022011,0.117682843610959,0.0914120093759174,0.0414524949295691,0.115919792225869,0.090696808878546,0.154472797202986,0.191952169237103,0.14182925712231,0.132689839845058,0.160069274004324,0.120073673469241,0.098830228327683,0.0956424500127703,0.144389347317219,0.155806423566043
