,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
Ect,0.223482229956482,0.157597727101718,0.168103729981761,0.0727788611633196,0.150966750142382,0.247578192820619,0.281964229515082,0.209012068668901,0.316295401676096,0.240895434405051,0.286565042778169,0.0807871114707975,-0.00281756421074732,0.125184472840035,0.388914385264248,0.0843698369644597,0.076507447592176,0.031855082213618,0.0968400675394154,0.188962622561527,0.0863277379692521,0.0815437666984929,0.22795233458735,0.40371449454112,0.335952506334858,0.203971955764068,0.182387129934697,0.260337021178532,0.150997087540558,0.329251169891901,0.833363477283443,1,0.452275269339128,0.844335147402552,0.149240164091183,0.232344708959076,0.388954755782766,0.241576324418067,0.186014512366991,0.151772296056847,0.0705309332837268,0.128908359309136,0.0885765096851942,-0.0191047468372467,-0.005835157280392,0.0490967847663694,-0.160409695684782,0.0469904244261279,0.248221254944373,0.499543397456708,0.216814759865048,0.218246403915529
Ent,0.125196518509943,0.111937149084107,0.13632197546245,0.0707229856966215,0.0578353227793839,0.0164863534610762,0.0556350550031062,0.0690922182225858,0.217999848022825,0.0907321953215743,0.142137159770218,0.115701478248998,0.0117792915151006,-0.00296395488033269,0.154146804852345,0.0699057722891423,0.0440812550717095,0.000260285900971962,0.0696500948883999,0.0504310970822845,-0.0220987130572904,0.0429378586365682,0.145368097826068,0.149640292405211,0.140023589765081,0.0482425894004878,0.0396031245951004,0.0551598959232768,0.0602662245979923,0.13888150127287,0.438698548617602,0.452275269339128,1,0.310529281794112,0.00485351800841789,0.0581825013249964,0.322873489357206,0.208731433749767,0.352953533022574,0.161917800877183,0.129071425631525,0.17235380628104,0.345635247458076,0.161915820547303,0.201684740065015,0.240220465774669,0.132709433002912,-0.0279223513771677,0.0946588262458096,0.0575245010904376,-0.0227900402115432,0.0554004479660002
Temp,0.194408233017328,0.137770490909579,0.137231068565814,0.0969569122187303,0.190573888853611,0.324159131204148,0.348241951412238,0.216426044370132,0.30501253604366,0.287095077591516,0.296033494499059,0.0836369684724223,0.0458124394907997,0.122568542448439,0.327113178908078,0.0866644434767397,0.113151999815506,0.0849005417836395,0.112379507966984,0.202266653269702,0.1241955878697,0.0613275402516863,0.226002345889256,0.350056413735219,0.363508054369003,0.253581461178733,0.223805539484596,0.273147909887941,0.194241113512837,0.295026354796624,0.710031713771691,0.844335147402552,0.310529281794112,1,0.232782140802023,0.312450194170264,0.426345650390543,0.291843413533902,0.189417880360277,0.220869754545051,0.114215508888025,0.135792617679003,0.0623224503435423,-0.000256335199019374,-0.00600262265803126,0.0777093726754257,-0.176650833721158,0.0531518338690481,0.253145883277804,0.668485095496237,0.304165739568828,0.259937124487499
ParAss,0.0015557165205632,0.10957442237742,0.10496486053618,0.114606586922973,0.258257679440241,0.385673068763768,0.331715218708442,0.182299308579899,0.208626696211581,0.348201676684519,0.11859025452157,0.0618865800974291,0.142392467892436,0.0922681014330028,0.128876963512059,0.0586284967780023,0.0829294923765483,0.113462143270496,0.0939476102908037,0.167700323850917,0.138227534656109,0.0232049374149312,-0.00414415700424267,0.111271431866723,0.209738580494068,0.19521286675762,0.133847716847595,0.0865154366986348,0.0516097284048673,0.080249083530974,0.130935235744738,0.149240164091183,0.00485351800841789,0.232782140802023,1,0.533311949180642,0.314838468215072,0.268274094322091,0.11203005701522,0.221870369879194,0.141579513440312,0.124312093602297,-0.0167677497411918,0.0013379644915379,0.0129557760775407,0.142472340331851,-0.00574579384638466,0.089771337615619,0.152471084396354,0.450320057571562,0.523724639181911,0.101650878882594
RS,0.192068891215904,0.276740570889954,0.260723837159248,0.268480781507422,0.444970322751218,0.596599231858983,0.553742842641932,0.232071658635619,0.321721772255951,0.41066068987469,0.148165971354447,0.21733626550755,0.181836706828517,0.126866281424785,0.166132246091745,0.19523653504819,0.245773634152747,0.281796781554469,0.238182151533764,0.328600513389817,0.279892385259325,0.130234614568104,0.0990056067016115,0.132444657882475,0.393154250005739,0.248820062341238,0.181436054667049,0.138698882873029,0.11729846576084,0.112882399953677,0.17623541438323,0.232344708959076,0.0581825013249964,0.312450194170264,0.533311949180642,1,0.483655596900906,0.523445906814999,0.378787351778537,0.510559963528659,0.367904578271492,0.313960504351301,0.00372906645071634,0.0442511379179021,0.117986082462446,0.243553181352009,-0.11379516773569,0.128980742441579,0.241997339321859,0.360855201178452,0.605622369511349,0.350781320033326
CA,0.0742737935289938,0.182710063266763,0.173707123807826,0.194791635695911,0.299337496282748,0.42180130048581,0.408785945624821,0.120871815383206,0.251660454507975,0.258489834867674,0.142329131731676,0.148714864390561,0.137415900774259,0.0377310460382172,0.11978166590362,0.174224191867593,0.164870597593342,0.198827060832881,0.178209957212199,0.247446085240576,0.217710163025903,0.0705420852425923,0.100323562572296,0.0730611043980398,0.402012233809833,0.143775878257049,0.0859024135455648,0.0591227366034205,0.0299387043982323,0.0551541434218233,0.293712808602362,0.388954755782766,0.322873489357206,0.426345650390543,0.314838468215072,0.483655596900906,1,0.822746379583014,0.602956161309911,0.430720379419474,0.280259368453827,0.34465852966173,0.244370579390258,0.111942175115171,0.108213224070102,0.246101868503757,-0.186159032473642,0.0679938167760856,0.176833965224989,0.334269992236151,0.439621173007037,0.230541665211469
DG,0.120212819976357,0.219133754839129,0.167273725053251,0.218260419776063,0.316118588060173,0.477180327731031,0.444081803154613,0.183289680805754,0.25255035660988,0.325027299671621,0.156228018095514,0.192485734694087,0.172902292594512,0.0143905948787481,0.0774919500197637,0.190512098143133,0.221165271990117,0.242539347724162,0.212966153228294,0.281776566479566,0.223566467866727,0.0481473016085688,0.121264337555559,-0.00398476020361232,0.317232413669753,0.165035024308508,0.105418465995479,0.0659080784161982,0.102031939896478,0.0572717586756829,0.173502512806928,0.241576324418067,0.208731433749767,0.291843413533902,0.268274094322091,0.523445906814999,0.822746379583014,1,0.704844757751527,0.56618551049091,0.400479695566728,0.322076110522578,0.2071670538028,0.228950456090187,0.222642741421267,0.413021704023778,-0.0383592944738259,0.032169065431504,0.090710638855896,0.235110892752529,0.440133671400752,0.355317123941625
Sub,0.0557130834358953,0.159431819923405,0.134634296095356,0.173420101399711,0.217739624075049,0.272138862861679,0.232958974913809,0.0954066721152747,0.161382207115325,0.205679059188782,0.109574900377465,0.237761262937331,0.19773694468393,-0.0583448285164728,-0.112770629077202,0.176624163222201,0.204572153125975,0.175567637431868,0.162977341184072,0.134229705412959,0.134976273971709,-0.0305403662302263,0.104028098135543,-0.194169627118464,0.103777046250855,0.096808352152973,0.0584250986075233,0.000633585928271129,0.0768532380941802,0.0133457927730587,0.0575497562368698,0.186014512366991,0.352953533022574,0.189417880360277,0.11203005701522,0.378787351778537,0.602956161309911,0.704844757751527,1,0.680194050711409,0.577668520881489,0.237709209466614,0.210458366746203,0.314980006029743,0.37013652413992,0.50061048290987,0.153989389777144,0.00667491284726,-0.0412495148961316,0.0772786272351841,0.286196906335638,0.315744779744928
SC,0.143408462061532,0.221232482096588,0.178545969610293,0.205114372853057,0.268999796443697,0.471038243087514,0.420290857800667,0.147414613111231,0.173721586580538,0.299556411552692,0.144054941133172,0.260511069771112,0.138129567902235,-0.00616914782994139,-0.0798355321659409,0.151430653260179,0.222796300062254,0.159200977541638,0.127437957910376,0.201364304561383,0.197574499151881,0.0152647811830942,0.0872346744385235,-0.12549767833187,0.243752578000442,0.139710507514873,0.0837019776082364,0.0207217900605991,0.0998194078995725,0.0568557069751252,0.0449063410307604,0.151772296056847,0.161917800877183,0.220869754545051,0.221870369879194,0.510559963528659,0.430720379419474,0.56618551049091,0.680194050711409,1,0.835381941177016,0.28913206037479,0.113753167209182,0.267637235865653,0.359665901895039,0.552361057541142,0.0441399706285078,0.0409527991800694,0.0166226488009835,0.19232094736028,0.429178799387343,0.498504913442931
PAG,0.0584749817451116,0.229443883975052,0.202523042479579,0.253899490216147,0.285646868077801,0.405177926991748,0.344485146511044,0.106861172720266,0.119384336583184,0.221541797364162,0.0604105744015846,0.295537740153009,0.217234857464642,-0.0426304964672094,-0.174214980813958,0.204434434396094,0.268603843629959,0.212703383316239,0.135401657338489,0.151708380091538,0.191289456411871,-0.0160384718009014,0.0234982108895438,-0.235245752661596,0.181268223874172,0.101085157893699,0.0520005638897227,-0.0645960416264076,0.0532674984575464,-0.0277353709131009,-0.0402824872720212,0.0705309332837268,0.129071425631525,0.114215508888025,0.141579513440312,0.367904578271492,0.280259368453827,0.400479695566728,0.577668520881489,0.835381941177016,1,0.27689022372949,0.0948252787065614,0.280676259056621,0.423601085781685,0.580096462894343,0.140694797647904,0.0482588402306356,-0.0530474050641005,0.133931863876827,0.332206755482365,0.476017408349744
VTA,0.109193190182676,0.243881723996734,0.202339070131209,0.192112486413178,0.287508582727567,0.445652006289634,0.446550470827938,0.125475268707941,0.240335327119568,0.216348202499678,0.0976102056294858,0.174798972788874,0.0767346740867359,0.0654343935107263,0.0652028309684105,0.149983870777324,0.148352611373382,0.201121317647923,0.167162224112392,0.262452579979289,0.260562449561471,0.174209509651322,0.132196766377667,0.0542882956707028,0.409998117221244,0.147683838650845,0.141730938922086,0.0635446446426344,0.0797683628599644,0.0464470699743034,0.0639672108312799,0.128908359309136,0.17235380628104,0.135792617679003,0.124312093602297,0.313960504351301,0.34465852966173,0.322076110522578,0.237709209466614,0.28913206037479,0.27689022372949,1,0.322837735092082,0.249432686515518,0.36787883637101,0.37751769140981,-0.00783163727535774,0.106928039567672,0.321086842514223,0.154822858625653,0.235587229296011,0.190587430055702
SN,0.00305253607267328,0.0325699645241012,0.022993612598849,0.00889757619329217,-0.0274122459666442,-0.0173986669164634,0.0497275687220904,0.0818836035129273,0.130644783799324,0.122639931237905,0.0907747731057305,0.0370206615250537,0.0225044893425283,-0.0677360067669057,0.0105939574841234,0.00936841901737158,-0.0169608385474772,-0.00350589654410768,0.0301948078365172,0.0555965537377021,0.0513650564182327,0.0105096110232425,0.0507805065980549,0.00568822661628508,0.128867882482457,0.00592888427814829,-0.0307672716097172,0.0284769220520679,0.046752750424153,0.0490177097339416,0.0699839239589653,0.0885765096851942,0.345635247458076,0.0623224503435423,-0.0167677497411918,0.00372906645071634,0.244370579390258,0.2071670538028,0.210458366746203,0.113753167209182,0.0948252787065614,0.322837735092082,1,0.346037827327582,0.359191353283565,0.301442977416492,0.126098520785036,-0.013687778134524,0.047644160381516,-0.0552756933744986,-0.00245590189086262,0.0147164518468282
NclR,-0.0122707691126421,0.136141348585134,0.103772688141223,0.146227260337068,0.0927348313746911,0.109382142062149,0.0846175639546423,0.132424707834708,0.139767956806746,0.194041309473884,0.151640298443998,0.13667510380994,0.122007103181161,-0.176897052344847,-0.162034966146377,0.113951304727334,0.157693517529689,0.121722739080331,0.0768115211589623,0.116751810001149,0.0924688532469744,-0.0310858670215202,0.0527880584026036,-0.223227958580092,-0.106558678390573,-0.00680481200082805,-0.0267300465861497,-0.000321861657536409,0.0753193735332665,0.05064433590635,-0.0550246089924872,-0.0191047468372467,0.161915820547303,-0.000256335199019374,0.0013379644915379,0.0442511379179021,0.111942175115171,0.228950456090187,0.314980006029743,0.267637235865653,0.280676259056621,0.249432686515518,0.346037827327582,1,0.564271499151651,0.632168123641188,0.380725531491588,0.00641662342314651,-0.104774823833487,-0.075347981976288,0.0510836277543939,0.0911711065652105
RN,-0.00191911646849446,0.155032381604511,0.14740902841484,0.158091397043848,0.154650243309861,0.209833375746684,0.169262453792218,0.174826371116908,0.179371542743279,0.228430644352331,0.142561049209056,0.202707923812702,0.122381364110133,-0.144183260982356,-0.141443296670228,0.126614574983157,0.164876246274191,0.15666277959522,0.0980378161602984,0.153809736654077,0.128078064222303,0.00457911666681923,0.104343226906136,-0.219638064786228,-0.0109372721567846,0.0420883484162523,-0.0135288555189108,-0.0147670540756363,0.0899776225129072,0.0516252704684441,-0.0503026820996514,-0.005835157280392,0.201684740065015,-0.00600262265803126,0.0129557760775407,0.117986082462446,0.108213224070102,0.222642741421267,0.37013652413992,0.359665901895039,0.423601085781685,0.36787883637101,0.359191353283565,0.564271499151651,1,0.652909192011872,0.493197277900195,-0.000743931410756837,-0.0488765897570238,-0.0324469877226904,0.0907377923749192,0.211669152968412
MB,0.058055535477294,0.249024342574461,0.218444703026428,0.284690155167327,0.298574354919052,0.389142784913049,0.328252972407375,0.236979681110624,0.235939484245565,0.341636314042206,0.183408332422533,0.239602325674348,0.213614818800901,-0.0863373313543579,-0.134924852193875,0.248028305647089,0.288491742053322,0.262865786710153,0.188919270443429,0.244784114268095,0.220918524346014,0.0188092177709547,0.133619833463736,-0.22489296457839,0.0622178798016072,0.114198562513391,0.100903115598047,0.0246540333757888,0.160840094872125,0.068008554495499,-0.0398890318532019,0.0490967847663694,0.240220465774669,0.0777093726754257,0.142472340331851,0.243553181352009,0.246101868503757,0.413021704023778,0.50061048290987,0.552361057541142,0.580096462894343,0.37751769140981,0.301442977416492,0.632168123641188,0.652909192011872,1,0.526721346891759,0.0206829436735262,-0.0244522379701765,0.09414386730244,0.162964836087969,0.271349269684442
Pons,-0.0821846788107931,0.0865278301932673,0.0915542644905274,0.129254035555422,0.069579373250532,-0.0482012297054267,-0.109122608712065,0.111500466366964,0.0939400845292261,0.0622317883035595,0.0418981304287553,0.109069832291318,0.20373545934117,-0.0756142134515876,-0.194333958422009,0.128916145184331,0.151840651010498,0.10171138433814,0.0927630494689807,0.00256192881328692,0.0096556002178449,-0.0717060263169261,-0.00186272773192425,-0.273201457209541,-0.248198493241523,0.00580939513166894,-0.00582167026354898,-0.0804080347613658,0.0240784579306323,-0.0455889755132495,-0.161546788814261,-0.160409695684782,0.132709433002912,-0.176650833721158,-0.00574579384638466,-0.11379516773569,-0.186159032473642,-0.0383592944738259,0.153989389777144,0.0441399706285078,0.140694797647904,-0.00783163727535774,0.126098520785036,0.380725531491588,0.493197277900195,0.526721346891759,1,-0.000557481495954519,-0.183012049738717,-0.0957500337744353,-0.17712422096201,-0.035281456852802
Periv,0.0592797932069512,0.101985459113471,0.135370362229082,0.113904082312705,0.149483748538564,0.155377931074602,0.185582270253812,0.0332454859855794,0.12224877708996,0.0435841903549057,-0.0868061132242603,0.0879930773982682,0.150536313951741,0.162870397575739,0.0836620696614021,0.110015961966456,0.15526789486202,0.246638011117371,0.154320458556327,0.0674474443436325,0.415277356167931,0.14255792002033,-0.0247776364447467,0.106863924508919,0.190530444375028,0.042902848865462,0.114577095355673,0.0210362197527751,-0.0376503250226991,-0.0263366164442207,0.0180159703784468,0.0469904244261279,-0.0279223513771677,0.0531518338690481,0.089771337615619,0.128980742441579,0.0679938167760856,0.032169065431504,0.00667491284726,0.0409527991800694,0.0482588402306356,0.106928039567672,-0.013687778134524,0.00641662342314651,-0.000743931410756837,0.0206829436735262,-0.000557481495954519,1,0.394552833091191,0.110310217275339,0.0573860416061745,0.0344311117798448
Hyp,0.214894490053466,0.114096466099404,0.100777420167385,0.0403687531452366,0.144425268257616,0.332869113657502,0.435024565063023,0.104640314191528,0.259960816159824,0.170751868679418,0.114436871316666,0.00611570684196387,-0.0696979038608502,0.346797255099418,0.509624595589499,0.022172159182704,0.00307071493951677,0.204603554488529,0.143702443994551,0.268639254923797,0.36138946301292,0.450776563308372,0.227743203570929,0.635318195862041,0.541201777838166,0.210950996371075,0.281629155181157,0.271878161498407,0.107056425562511,0.225401068187097,0.278102190102799,0.248221254944373,0.0946588262458096,0.253145883277804,0.152471084396354,0.241997339321859,0.176833965224989,0.090710638855896,-0.0412495148961316,0.0166226488009835,-0.0530474050641005,0.321086842514223,0.047644160381516,-0.104774823833487,-0.0488765897570238,-0.0244522379701765,-0.183012049738717,0.394552833091191,1,0.231689702456159,0.146054285720089,0.132300795179992
Aud,0.071158863194683,0.162296420535369,0.160773827274255,0.187891855747226,0.30310715990757,0.45794112100533,0.431969684626668,0.240904734641407,0.273219868377947,0.36880585420771,0.306217850889829,0.131884518538866,0.114424969064085,0.145118932258753,0.19560411084721,0.128974244293619,0.156508445667683,0.20431585679313,0.150905376411133,0.248487199434018,0.249542811456128,0.06503983832907,0.144438165847112,0.224631804229006,0.367720337334438,0.255899822812801,0.21900720052758,0.194318496638776,0.145677498921137,0.185865366911395,0.405581851765217,0.499543397456708,0.0575245010904376,0.668485095496237,0.450320057571562,0.360855201178452,0.334269992236151,0.235110892752529,0.0772786272351841,0.19232094736028,0.133931863876827,0.154822858625653,-0.0552756933744986,-0.075347981976288,-0.0324469877226904,0.09414386730244,-0.0957500337744353,0.110310217275339,0.231689702456159,1,0.411241827876832,0.241367879487405
V,0.107764165712876,0.174070289593233,0.118574176561498,0.145479283732754,0.235336887765504,0.436035397117826,0.425948867307002,0.257431621538876,0.213382998255952,0.345409257262014,0.236805366612172,0.176572866066932,0.131689766152852,0.0877226005258677,0.126744334788118,0.0906839096096812,0.134239044480091,0.222636021060684,0.161140965167926,0.268570047405528,0.194554893242996,0.0326286090978775,0.134695185524418,0.089590599915375,0.304715558996129,0.256561003864228,0.173062188976999,0.112339546795141,0.184516483966169,0.118027466262798,0.176832272904083,0.216814759865048,-0.0227900402115432,0.304165739568828,0.523724639181911,0.605622369511349,0.439621173007037,0.440133671400752,0.286196906335638,0.429178799387343,0.332206755482365,0.235587229296011,-0.00245590189086262,0.0510836277543939,0.0907377923749192,0.162964836087969,-0.17712422096201,0.0573860416061745,0.146054285720089,0.411241827876832,1,0.419152289495299
IC,0.277400585018208,0.19689867779539,0.112381605035713,0.106569904380692,0.157491614191819,0.375096137938896,0.336410026615059,0.220275258440248,0.158161243616728,0.273369154199679,0.23388925500377,0.182678690652865,0.0354409302037094,0.0941379908141837,0.166974487710863,0.101849004370025,0.150521888841045,0.158639546791123,0.137219162782913,0.258840083299983,0.168713744402862,0.132960045402445,0.199720326134869,0.141954500379665,0.210059163316858,0.201474881423935,0.175324722058241,0.112266814261995,0.235418592982918,0.18651245045677,0.197997063922364,0.218246403915529,0.0554004479660002,0.259937124487499,0.101650878882594,0.350781320033326,0.230541665211469,0.355317123941625,0.315744779744928,0.498504913442931,0.476017408349744,0.190587430055702,0.0147164518468282,0.0911711065652105,0.211669152968412,0.271349269684442,-0.035281456852802,0.0344311117798448,0.132300795179992,0.241367879487405,0.419152289495299,1
